时间戳,绝对时间,相对时间(s),功能码,参数,校验通过,MagNorm,Mx,My,Mz
09:07:58.550,09:07:58.550,146018.21,0x8A,0x00,True,5,3.19,3.84,-0.4
09:08:28.510,09:08:28.510,146048.17,0x8A,0x00,True,5,3.2,3.85,-0.44
09:08:58.511,09:08:58.511,146078.171,0x8A,0x00,True,4,3.16,3.84,-0.41
09:09:28.510,09:09:28.510,146108.17,0x8A,0x00,True,5,3.2,3.83,-0.49
09:09:58.551,09:09:58.551,146138.211,0x8A,0x00,True,5,3.21,3.86,-0.43
09:10:28.539,09:10:28.539,146168.199,0x8A,0x00,True,5,3.21,3.82,-0.44
09:10:58.551,09:10:58.551,146198.211,0x8A,0x00,True,5,3.2,3.88,-0.39
09:11:28.510,09:11:28.510,146228.17,0x8A,0x00,True,4,3.18,3.81,-0.46
09:11:58.538,09:11:58.538,146258.198,0x8A,0x00,True,5,3.19,3.88,-0.47
09:12:28.555,09:12:28.555,146288.215,0x8A,0x00,True,5,3.17,3.84,-0.39
09:12:58.510,09:12:58.510,146318.17,0x8A,0x00,True,5,3.19,3.84,-0.45
09:13:28.522,09:13:28.522,146348.182,0x8A,0x00,True,5,3.18,3.87,-0.47
09:13:58.559,09:13:58.559,146378.219,0x8A,0x00,True,5,3.2,3.85,-0.37
09:14:28.519,09:14:28.519,146408.179,0x8A,0x00,True,5,3.2,3.81,-0.43
09:14:58.519,09:14:58.519,146438.179,0x8A,0x00,True,5,3.2,3.85,-0.41
09:15:28.510,09:15:28.510,146468.17,0x8A,0x00,True,5,3.18,3.84,-0.39
09:15:58.511,09:15:58.511,146498.171,0x8A,0x00,True,4,3.16,3.83,-0.42
09:16:28.519,09:16:28.519,146528.179,0x8A,0x00,True,5,3.19,3.82,-0.42
09:16:58.498,09:16:58.498,146558.158,0x8A,0x00,True,5,3.2,3.87,-0.41
09:17:28.498,09:17:28.498,146588.158,0x8A,0x00,True,5,3.2,3.83,-0.47
09:17:58.510,09:17:58.510,146618.17,0x8A,0x00,True,5,3.22,3.85,-0.37
09:18:28.511,09:18:28.511,146648.171,0x8A,0x00,True,5,3.18,3.89,-0.39
09:18:58.510,09:18:58.510,146678.17,0x8A,0x00,True,4,3.17,3.82,-0.41
09:19:28.519,09:19:28.519,146708.179,0x8A,0x00,True,5,3.2,3.83,-0.42
09:19:58.478,09:19:58.478,146738.138,0x8A,0x00,True,4,3.19,3.81,-0.41
09:20:28.500,09:20:28.500,146768.16,0x8A,0x00,True,5,3.21,3.81,-0.41
09:20:58.470,09:20:58.470,146798.13,0x8A,0x00,True,5,3.19,3.83,-0.47
09:21:28.498,09:21:28.498,146828.158,0x8A,0x00,True,5,3.21,3.84,-0.46
09:21:58.510,09:21:58.510,146858.17,0x8A,0x00,True,5,3.22,3.84,-0.39
09:22:28.498,09:22:28.498,146888.158,0x8A,0x00,True,5,3.19,3.83,-0.47
09:22:58.498,09:22:58.498,146918.158,0x8A,0x00,True,4,3.18,3.79,-0.4
09:23:28.470,09:23:28.470,146948.13,0x8A,0x00,True,5,3.23,3.83,-0.41
09:23:58.470,09:23:58.470,146978.13,0x8A,0x00,True,4,3.18,3.83,-0.38
09:24:28.471,09:24:28.471,147008.131,0x8A,0x00,True,5,3.17,3.84,-0.43
09:24:58.471,09:24:58.471,147038.131,0x8A,0x00,True,4,3.15,3.84,-0.42
09:25:28.471,09:25:28.471,147068.131,0x8A,0x00,True,4,3.19,3.8,-0.42
09:25:58.470,09:25:58.470,147098.13,0x8A,0x00,True,5,3.2,3.82,-0.42
09:26:28.498,09:26:28.498,147128.158,0x8A,0x00,True,5,3.2,3.83,-0.45
09:26:58.470,09:26:58.470,147158.13,0x8A,0x00,True,4,3.18,3.8,-0.49
09:27:28.475,09:27:28.475,147188.135,0x8A,0x00,True,5,3.2,3.83,-0.42
09:27:58.498,09:27:58.498,147218.158,0x8A,0x00,True,4,3.17,3.79,-0.44
09:28:28.470,09:28:28.470,147248.13,0x8A,0x00,True,4,3.18,3.83,-0.36
09:28:58.471,09:28:58.471,147278.131,0x8A,0x00,True,4,3.16,3.78,-0.48
09:29:28.470,09:29:28.470,147308.13,0x8A,0x00,True,4,3.2,3.79,-0.48
09:29:58.498,09:29:58.498,147338.158,0x8A,0x00,True,4,3.2,3.78,-0.44
09:30:28.498,09:30:28.498,147368.158,0x8A,0x00,True,5,3.2,3.84,-0.42
09:30:58.470,09:30:58.470,147398.13,0x8A,0x00,True,5,3.21,3.85,-0.43
09:31:28.526,09:31:28.526,147428.186,0x8A,0x00,True,4,3.2,3.8,-0.44
09:31:58.502,09:31:58.502,147458.162,0x8A,0x00,True,5,3.21,3.82,-0.41
09:32:28.470,09:32:28.470,147488.13,0x8A,0x00,True,4,3.18,3.82,-0.42
09:32:58.500,09:32:58.500,147518.16,0x8A,0x00,True,5,3.18,3.83,-0.41
09:33:28.498,09:33:28.498,147548.158,0x8A,0x00,True,5,3.23,3.83,-0.5
09:33:58.472,09:33:58.472,147578.132,0x8A,0x00,True,4,3.17,3.82,-0.47
09:34:28.500,09:34:28.500,147608.16,0x8A,0x00,True,5,3.22,3.83,-0.42
09:34:58.506,09:34:58.506,147638.166,0x8A,0x00,True,5,3.23,3.8,-0.42
09:35:31.280,09:35:31.280,147670.94,0x8A,0x00,True,5,3.19,3.83,-0.42
09:35:58.513,09:35:58.513,147698.173,0x8A,0x00,True,5,3.21,3.83,-0.37
09:36:28.511,09:36:28.511,147728.171,0x8A,0x00,True,5,3.21,3.82,-0.43
09:36:58.512,09:36:58.512,147758.172,0x8A,0x00,True,5,3.22,3.84,-0.45
09:37:28.519,09:37:28.519,147788.179,0x8A,0x00,True,4,3.18,3.81,-0.42
09:37:58.511,09:37:58.511,147818.171,0x8A,0x00,True,5,3.22,3.81,-0.45
09:38:28.511,09:38:28.511,147848.171,0x8A,0x00,True,4,3.17,3.83,-0.41
09:38:58.520,09:38:58.520,147878.18,0x8A,0x00,True,5,3.21,3.83,-0.39
09:39:28.511,09:39:28.511,147908.171,0x8A,0x00,True,5,3.23,3.84,-0.42
09:39:58.511,09:39:58.511,147938.171,0x8A,0x00,True,5,3.22,3.83,-0.39
09:40:28.480,09:40:28.480,147968.14,0x8A,0x00,True,5,3.22,3.83,-0.43
09:40:58.520,09:40:58.520,147998.18,0x8A,0x00,True,4,3.22,3.79,-0.43
09:41:28.512,09:41:28.512,148028.172,0x8A,0x00,True,5,3.21,3.84,-0.49
09:41:58.520,09:41:58.520,148058.18,0x8A,0x00,True,5,3.19,3.86,-0.44
09:42:28.512,09:42:28.512,148088.172,0x8A,0x00,True,5,3.21,3.83,-0.41
09:42:58.522,09:42:58.522,148118.182,0x8A,0x00,True,4,3.18,3.79,-0.42
09:43:28.520,09:43:28.520,148148.18,0x8A,0x00,True,4,3.19,3.81,-0.43
09:43:58.511,09:43:58.511,148178.171,0x8A,0x00,True,4,3.2,3.8,-0.41
09:44:28.478,09:44:28.478,148208.138,0x8A,0x00,True,4,3.18,3.83,-0.39
09:44:58.479,09:44:58.479,148238.139,0x8A,0x00,True,5,3.18,3.83,-0.41
09:45:28.471,09:45:28.471,148268.131,0x8A,0x00,True,4,3.19,3.8,-0.41
09:45:58.479,09:45:58.479,148298.139,0x8A,0x00,True,4,3.18,3.8,-0.4
09:46:28.511,09:46:28.511,148328.171,0x8A,0x00,True,4,3.19,3.81,-0.42
09:46:58.479,09:46:58.479,148358.139,0x8A,0x00,True,5,3.18,3.83,-0.42
09:47:28.495,09:47:28.495,148388.155,0x8A,0x00,True,5,3.21,3.85,-0.43
09:47:58.519,09:47:58.519,148418.179,0x8A,0x00,True,5,3.24,3.8,-0.43
09:48:28.472,09:48:28.472,148448.132,0x8A,0x00,True,5,3.21,3.81,-0.42
09:48:58.480,09:48:58.480,148478.14,0x8A,0x00,True,5,3.2,3.82,-0.37
09:49:28.511,09:49:28.511,148508.171,0x8A,0x00,True,5,3.21,3.82,-0.39
09:49:58.512,09:49:58.512,148538.172,0x8A,0x00,True,5,3.18,3.84,-0.42
09:50:28.479,09:50:28.479,148568.139,0x8A,0x00,True,5,3.21,3.8,-0.44
09:50:58.472,09:50:58.472,148598.132,0x8A,0x00,True,5,3.19,3.83,-0.45
09:51:28.472,09:51:28.472,148628.132,0x8A,0x00,True,5,3.2,3.82,-0.39
09:51:58.479,09:51:58.479,148658.139,0x8A,0x00,True,4,3.15,3.81,-0.41
09:52:28.432,09:52:28.432,148688.092,0x8A,0x00,True,5,3.21,3.84,-0.39
09:52:58.439,09:52:58.439,148718.099,0x8A,0x00,True,4,3.18,3.8,-0.38
09:53:28.481,09:53:28.481,148748.141,0x8A,0x00,True,5,3.2,3.82,-0.46
09:53:58.432,09:53:58.432,148778.092,0x8A,0x00,True,4,3.17,3.8,-0.42
09:54:28.479,09:54:28.479,148808.139,0x8A,0x00,True,5,3.2,3.83,-0.44
09:54:58.432,09:54:58.432,148838.092,0x8A,0x00,True,4,3.18,3.79,-0.41
09:55:28.471,09:55:28.471,148868.131,0x8A,0x00,True,5,3.2,3.83,-0.45
09:55:58.431,09:55:58.431,148898.091,0x8A,0x00,True,4,3.18,3.79,-0.41
09:56:28.432,09:56:28.432,148928.092,0x8A,0x00,True,4,3.18,3.78,-0.45
09:56:58.432,09:56:58.432,148958.092,0x8A,0x00,True,5,3.2,3.84,-0.43
09:57:28.471,09:57:28.471,148988.131,0x8A,0x00,True,5,3.19,3.81,-0.47
09:57:58.432,09:57:58.432,149018.092,0x8A,0x00,True,5,3.2,3.83,-0.46
09:58:28.472,09:58:28.472,149048.132,0x8A,0x00,True,5,3.2,3.87,-0.44
09:58:58.431,09:58:58.431,149078.091,0x8A,0x00,True,4,3.21,3.79,-0.4
09:59:28.494,09:59:28.494,149108.154,0x8A,0x00,True,5,3.21,3.82,-0.39
09:59:58.433,09:59:58.433,149138.093,0x8A,0x00,True,5,3.21,3.81,-0.38
10:00:28.430,10:00:28.430,149168.09,0x8A,0x00,True,5,3.19,3.82,-0.41
10:00:58.440,10:00:58.440,149198.1,0x8A,0x00,True,4,3.16,3.79,-0.43
10:01:28.479,10:01:28.479,149228.139,0x8A,0x00,True,4,3.15,3.8,-0.45
10:01:58.431,10:01:58.431,149258.091,0x8A,0x00,True,4,3.16,3.76,-0.5
10:02:28.431,10:02:28.431,149288.091,0x8A,0x00,True,4,3.16,3.79,-0.46
10:02:58.479,10:02:58.479,149318.139,0x8A,0x00,True,4,3.13,3.8,-0.5
10:03:28.431,10:03:28.431,149348.091,0x8A,0x00,True,4,3.16,3.78,-0.46
10:03:58.431,10:03:58.431,149378.091,0x8A,0x00,True,4,3.14,3.79,-0.49
10:04:28.430,10:04:28.430,149408.09,0x8A,0x00,True,5,3.21,3.8,-0.49
10:04:58.430,10:04:58.430,149438.09,0x8A,0x00,True,4,3.16,3.77,-0.48
10:05:28.437,10:05:28.437,149468.097,0x8A,0x00,True,5,3.22,3.79,-0.48
10:05:58.430,10:05:58.430,149498.09,0x8A,0x00,True,4,3.16,3.79,-0.42
10:06:28.438,10:06:28.438,149528.098,0x8A,0x00,True,5,3.2,3.83,-0.45
10:06:58.433,10:06:58.433,149558.093,0x8A,0x00,True,4,3.17,3.79,-0.42
10:07:28.495,10:07:28.495,149588.155,0x8A,0x00,True,4,3.16,3.79,-0.54
10:07:58.432,10:07:58.432,149618.092,0x8A,0x00,True,4,3.17,3.81,-0.52
10:08:28.431,10:08:28.431,149648.091,0x8A,0x00,True,4,3.13,3.78,-0.51
10:08:58.438,10:08:58.438,149678.098,0x8A,0x00,True,4,3.18,3.79,-0.46
10:09:28.470,10:09:28.470,149708.13,0x8A,0x00,True,4,3.16,3.83,-0.47
10:09:58.430,10:09:58.430,149738.09,0x8A,0x00,True,4,3.17,3.79,-0.49
11:29:58.576,11:29:58.576,154538.236,0x8A,0x00,True,4,3.14,3.78,-0.46
11:30:28.563,11:30:28.563,154568.223,0x8A,0x00,True,4,3.17,3.77,-0.48
11:30:58.573,11:30:58.573,154598.233,0x8A,0x00,True,4,3.17,3.77,-0.48
11:31:28.563,11:31:28.563,154628.223,0x8A,0x00,True,4,3.18,3.77,-0.5
11:31:58.564,11:31:58.564,154658.224,0x8A,0x00,True,4,3.14,3.79,-0.51
11:32:28.564,11:32:28.564,154688.224,0x8A,0x00,True,4,3.16,3.77,-0.51
11:32:58.605,11:32:58.605,154718.265,0x8A,0x00,True,4,3.16,3.77,-0.43
11:33:28.563,11:33:28.563,154748.223,0x8A,0x00,True,4,3.17,3.79,-0.47
11:33:58.576,11:33:58.576,154778.236,0x8A,0x00,True,5,3.16,3.85,-0.47
11:34:28.563,11:34:28.563,154808.223,0x8A,0x00,True,5,3.18,3.84,-0.5
11:34:58.585,11:34:58.585,154838.245,0x8A,0x00,True,4,3.15,3.79,-0.48
11:35:28.563,11:35:28.563,154868.223,0x8A,0x00,True,4,3.17,3.77,-0.44
11:35:58.576,11:35:58.576,154898.236,0x8A,0x00,True,4,3.16,3.79,-0.51
11:36:28.603,11:36:28.603,154928.263,0x8A,0x00,True,4,3.17,3.8,-0.48
11:36:58.587,11:36:58.587,154958.247,0x8A,0x00,True,4,3.17,3.81,-0.49
11:37:28.577,11:37:28.577,154988.237,0x8A,0x00,True,4,3.19,3.8,-0.45
11:37:58.576,11:37:58.576,155018.236,0x8A,0x00,True,5,3.05,3.99,-0.57
11:38:28.603,11:38:28.603,155048.263,0x8A,0x00,True,5,3.05,4.0,-0.51
11:38:58.604,11:38:58.604,155078.264,0x8A,0x00,True,5,3.03,4.0,-0.59
11:39:28.604,11:39:28.604,155108.264,0x8A,0x00,True,5,3.06,3.98,-0.56
11:39:58.604,11:39:58.604,155138.264,0x8A,0x00,True,5,3.05,3.99,-0.56
11:40:28.575,11:40:28.575,155168.235,0x8A,0x00,True,5,3.06,3.99,-0.54
11:40:58.616,11:40:58.616,155198.276,0x8A,0x00,True,5,3.06,4.0,-0.56
11:41:28.604,11:41:28.604,155228.264,0x8A,0x00,True,5,3.04,3.99,-0.54
11:41:58.616,11:41:58.616,155258.276,0x8A,0x00,True,5,3.06,4.0,-0.53
11:42:28.645,11:42:28.645,155288.305,0x8A,0x00,True,5,3.09,4.01,-0.57
11:42:58.619,11:42:58.619,155318.279,0x8A,0x00,True,5,3.08,3.99,-0.53
11:43:28.644,11:43:28.644,155348.304,0x8A,0x00,True,5,3.11,3.99,-0.56
11:53:20.217,11:53:20.217,155939.877,0x8A,0x00,True,4,3.13,3.81,-0.48
11:53:50.202,11:53:50.202,155969.862,0x8A,0x00,True,4,3.15,3.81,-0.46
11:54:20.182,11:54:20.182,155999.842,0x8A,0x00,True,5,3.16,3.84,-0.44
11:54:50.177,11:54:50.177,156029.837,0x8A,0x00,True,4,3.14,3.8,-0.52
11:55:20.187,11:55:20.187,156059.847,0x8A,0x00,True,4,3.15,3.79,-0.48
11:55:50.172,11:55:50.172,156089.832,0x8A,0x00,True,4,3.14,3.79,-0.51
11:56:20.167,11:56:20.167,156119.827,0x8A,0x00,True,4,3.16,3.76,-0.45
11:56:50.182,11:56:50.182,156149.842,0x8A,0x00,True,4,3.17,3.77,-0.45
11:57:20.182,11:57:20.182,156179.842,0x8A,0x00,True,4,3.14,3.81,-0.5
11:57:50.182,11:57:50.182,156209.842,0x8A,0x00,True,4,3.19,3.78,-0.5
11:58:20.183,11:58:20.183,156239.843,0x8A,0x00,True,4,3.19,3.8,-0.49
11:58:50.182,11:58:50.182,156269.842,0x8A,0x00,True,4,3.15,3.75,-0.47
11:59:20.182,11:59:20.182,156299.842,0x8A,0x00,True,4,3.18,3.78,-0.48
11:59:50.182,11:59:50.182,156329.842,0x8A,0x00,True,4,3.15,3.77,-0.5
12:00:20.182,12:00:20.182,156359.842,0x8A,0x00,True,4,3.16,3.79,-0.47
12:00:50.187,12:00:50.187,156389.847,0x8A,0x00,True,4,3.14,3.76,-0.5
12:01:20.186,12:01:20.186,156419.846,0x8A,0x00,True,4,3.17,3.76,-0.5
12:01:50.187,12:01:50.187,156449.847,0x8A,0x00,True,4,3.17,3.79,-0.49
12:02:20.183,12:02:20.183,156479.843,0x8A,0x00,True,4,3.16,3.77,-0.42
12:02:50.196,12:02:50.196,156509.856,0x8A,0x00,True,4,3.17,3.77,-0.5
12:03:20.192,12:03:20.192,156539.852,0x8A,0x00,True,4,3.16,3.81,-0.47
12:03:50.191,12:03:50.191,156569.851,0x8A,0x00,True,4,3.17,3.75,-0.47
12:04:20.191,12:04:20.191,156599.851,0x8A,0x00,True,4,3.18,3.77,-0.45
12:04:50.191,12:04:50.191,156629.851,0x8A,0x00,True,4,3.19,3.76,-0.48
12:05:20.202,12:05:20.202,156659.862,0x8A,0x00,True,4,3.14,3.8,-0.47
12:05:50.212,12:05:50.212,156689.872,0x8A,0x00,True,4,3.16,3.84,-0.47
12:06:20.202,12:06:20.202,156719.862,0x8A,0x00,True,4,3.16,3.77,-0.49
12:06:50.217,12:06:50.217,156749.877,0x8A,0x00,True,4,3.18,3.78,-0.53
12:07:20.212,12:07:20.212,156779.872,0x8A,0x00,True,4,3.11,3.8,-0.46
12:07:50.212,12:07:50.212,156809.872,0x8A,0x00,True,4,3.18,3.82,-0.44
12:08:20.222,12:08:20.222,156839.882,0x8A,0x00,True,4,3.15,3.82,-0.47
12:08:50.227,12:08:50.227,156869.887,0x8A,0x00,True,4,3.16,3.79,-0.52
12:09:20.222,12:09:20.222,156899.882,0x8A,0x00,True,4,3.2,3.79,-0.47
12:09:50.271,12:09:50.271,156929.931,0x8A,0x00,True,4,3.17,3.78,-0.45
12:10:20.236,12:10:20.236,156959.896,0x8A,0x00,True,4,3.16,3.8,-0.47
12:10:50.242,12:10:50.242,156989.902,0x8A,0x00,True,4,3.17,3.78,-0.5
12:11:20.247,12:11:20.247,157019.907,0x8A,0x00,True,4,3.15,3.8,-0.47
12:11:50.252,12:11:50.252,157049.912,0x8A,0x00,True,4,3.18,3.8,-0.47
12:12:20.252,12:12:20.252,157079.912,0x8A,0x00,True,4,3.16,3.77,-0.46
12:12:50.257,12:12:50.257,157109.917,0x8A,0x00,True,4,3.15,3.81,-0.42
12:13:20.247,12:13:20.247,157139.907,0x8A,0x00,True,4,3.18,3.77,-0.49
12:13:50.270,12:13:50.270,157169.93,0x8A,0x00,True,4,3.13,3.8,-0.48
12:14:20.267,12:14:20.267,157199.927,0x8A,0x00,True,4,3.15,3.75,-0.46
12:14:50.268,12:14:50.268,157229.928,0x8A,0x00,True,4,3.2,3.77,-0.51
12:15:20.272,12:15:20.272,157259.932,0x8A,0x00,True,4,3.17,3.76,-0.45
12:15:50.262,12:15:50.262,157289.922,0x8A,0x00,True,4,3.18,3.8,-0.46
12:16:20.273,12:16:20.273,157319.933,0x8A,0x00,True,4,3.17,3.8,-0.49
12:16:50.271,12:16:50.271,157349.931,0x8A,0x00,True,4,3.16,3.78,-0.49
12:17:20.271,12:17:20.271,157379.931,0x8A,0x00,True,4,3.16,3.83,-0.47
12:17:50.276,12:17:50.276,157409.936,0x8A,0x00,True,4,3.15,3.83,-0.48
12:18:20.292,12:18:20.292,157439.952,0x8A,0x00,True,4,3.16,3.78,-0.45
12:18:50.282,12:18:50.282,157469.942,0x8A,0x00,True,4,3.18,3.81,-0.47
12:19:20.302,12:19:20.302,157499.962,0x8A,0x00,True,4,3.14,3.79,-0.45
12:19:50.300,12:19:50.300,157529.96,0x8A,0x00,True,4,3.15,3.8,-0.47
12:20:20.319,12:20:20.319,157559.979,0x8A,0x00,True,4,3.17,3.77,-0.45
12:20:50.316,12:20:50.316,157589.976,0x8A,0x00,True,4,3.16,3.81,-0.49
12:21:20.327,12:21:20.327,157619.987,0x8A,0x00,True,4,3.15,3.76,-0.45
12:21:50.348,12:21:50.348,157650.008,0x8A,0x00,True,4,3.17,3.75,-0.47
12:22:20.337,12:22:20.337,157679.997,0x8A,0x00,True,4,3.15,3.77,-0.46
12:22:50.342,12:22:50.342,157710.002,0x8A,0x00,True,4,3.17,3.8,-0.57
12:23:20.342,12:23:20.342,157740.002,0x8A,0x00,True,4,3.16,3.82,-0.49
12:23:50.364,12:23:50.364,157770.024,0x8A,0x00,True,4,3.14,3.76,-0.41
12:24:20.352,12:24:20.352,157800.012,0x8A,0x00,True,4,3.14,3.79,-0.46
12:24:50.367,12:24:50.367,157830.027,0x8A,0x00,True,4,3.14,3.78,-0.5
12:25:20.357,12:25:20.357,157860.017,0x8A,0x00,True,4,3.14,3.79,-0.49
12:25:50.390,12:25:50.390,157890.05,0x8A,0x00,True,5,3.17,3.85,-0.51
12:26:20.381,12:26:20.381,157920.041,0x8A,0x00,True,4,3.13,3.76,-0.49
12:26:50.372,12:26:50.372,157950.032,0x8A,0x00,True,4,3.13,3.76,-0.47
12:27:20.392,12:27:20.392,157980.052,0x8A,0x00,True,4,3.14,3.8,-0.49
12:27:50.402,12:27:50.402,158010.062,0x8A,0x00,True,4,3.14,3.79,-0.52
12:28:20.406,12:28:20.406,158040.066,0x8A,0x00,True,4,3.14,3.79,-0.43
12:28:50.417,12:28:50.417,158070.077,0x8A,0x00,True,4,3.16,3.77,-0.47
12:29:20.427,12:29:20.427,158100.087,0x8A,0x00,True,4,3.14,3.79,-0.47
12:29:50.430,12:29:50.430,158130.09,0x8A,0x00,True,4,3.13,3.77,-0.5
12:30:20.427,12:30:20.427,158160.087,0x8A,0x00,True,4,3.15,3.81,-0.46
12:30:50.437,12:30:50.437,158190.097,0x8A,0x00,True,4,3.18,3.79,-0.49
12:31:20.457,12:31:20.457,158220.117,0x8A,0x00,True,4,3.13,3.76,-0.45
12:31:50.467,12:31:50.467,158250.127,0x8A,0x00,True,4,3.13,3.76,-0.45
12:32:20.470,12:32:20.470,158280.13,0x8A,0x00,True,4,3.14,3.83,-0.45
12:32:50.481,12:32:50.481,158310.141,0x8A,0x00,True,4,3.16,3.77,-0.48
12:33:20.486,12:33:20.486,158340.146,0x8A,0x00,True,4,3.16,3.83,-0.47
12:33:50.491,12:33:50.491,158370.151,0x8A,0x00,True,5,3.2,3.81,-0.45
12:34:20.497,12:34:20.497,158400.157,0x8A,0x00,True,4,3.13,3.8,-0.46
12:34:50.492,12:34:50.492,158430.152,0x8A,0x00,True,4,3.18,3.78,-0.46
12:35:20.502,12:35:20.502,158460.162,0x8A,0x00,True,4,3.15,3.77,-0.43
12:35:50.507,12:35:50.507,158490.167,0x8A,0x00,True,4,3.15,3.76,-0.53
12:36:20.502,12:36:20.502,158520.162,0x8A,0x00,True,4,3.17,3.79,-0.49
12:36:50.502,12:36:50.502,158550.162,0x8A,0x00,True,4,3.16,3.77,-0.51
12:37:20.507,12:37:20.507,158580.167,0x8A,0x00,True,4,3.18,3.78,-0.47
12:37:50.521,12:37:50.521,158610.181,0x8A,0x00,True,4,3.17,3.77,-0.46
12:38:20.512,12:38:20.512,158640.172,0x8A,0x00,True,4,3.14,3.83,-0.46
12:38:50.512,12:38:50.512,158670.172,0x8A,0x00,True,4,3.15,3.77,-0.48
12:39:20.517,12:39:20.517,158700.177,0x8A,0x00,True,4,3.15,3.78,-0.46
12:39:50.526,12:39:50.526,158730.186,0x8A,0x00,True,4,3.12,3.8,-0.49
12:40:20.517,12:40:20.517,158760.177,0x8A,0x00,True,4,3.17,3.79,-0.44
12:40:50.532,12:40:50.532,158790.192,0x8A,0x00,True,5,3.19,3.81,-0.49
12:41:20.535,12:41:20.535,158820.195,0x8A,0x00,True,4,3.13,3.79,-0.51
12:41:50.537,12:41:50.537,158850.197,0x8A,0x00,True,4,3.2,3.77,-0.5
12:42:20.526,12:42:20.526,158880.186,0x8A,0x00,True,4,3.16,3.77,-0.42
12:42:50.537,12:42:50.537,158910.197,0x8A,0x00,True,4,3.17,3.76,-0.51
12:43:20.552,12:43:20.552,158940.212,0x8A,0x00,True,4,3.19,3.8,-0.46
12:43:50.552,12:43:50.552,158970.212,0x8A,0x00,True,4,3.16,3.78,-0.47
12:44:20.552,12:44:20.552,159000.212,0x8A,0x00,True,4,3.18,3.79,-0.46
12:44:50.561,12:44:50.561,159030.221,0x8A,0x00,True,4,3.16,3.75,-0.43
12:45:20.552,12:45:20.552,159060.212,0x8A,0x00,True,4,3.22,3.77,-0.48
12:45:50.566,12:45:50.566,159090.226,0x8A,0x00,True,4,3.18,3.79,-0.48
12:46:20.577,12:46:20.577,159120.237,0x8A,0x00,True,4,3.15,3.79,-0.52
12:46:50.573,12:46:50.573,159150.233,0x8A,0x00,True,4,3.14,3.77,-0.46
12:47:20.578,12:47:20.578,159180.238,0x8A,0x00,True,4,3.16,3.78,-0.51
12:47:50.583,12:47:50.583,159210.243,0x8A,0x00,True,4,3.18,3.78,-0.5
12:48:20.583,12:48:20.583,159240.243,0x8A,0x00,True,4,3.18,3.77,-0.45
12:48:50.583,12:48:50.583,159270.243,0x8A,0x00,True,4,3.16,3.77,-0.48
12:49:20.588,12:49:20.588,159300.248,0x8A,0x00,True,4,3.15,3.79,-0.48
12:49:50.583,12:49:50.583,159330.243,0x8A,0x00,True,4,3.14,3.77,-0.45
12:50:20.583,12:50:20.583,159360.243,0x8A,0x00,True,4,3.18,3.8,-0.46
12:50:50.583,12:50:50.583,159390.243,0x8A,0x00,True,4,3.16,3.83,-0.46
12:51:20.591,12:51:20.591,159420.251,0x8A,0x00,True,5,3.16,3.84,-0.45
12:51:50.568,12:51:50.568,159450.228,0x8A,0x00,True,4,3.18,3.77,-0.54
12:52:20.583,12:52:20.583,159480.243,0x8A,0x00,True,4,3.14,3.77,-0.44
12:52:50.583,12:52:50.583,159510.243,0x8A,0x00,True,4,3.15,3.79,-0.5
12:53:20.588,12:53:20.588,159540.248,0x8A,0x00,True,5,3.18,3.83,-0.45
12:53:50.578,12:53:50.578,159570.238,0x8A,0x00,True,4,3.16,3.79,-0.42
12:54:20.578,12:54:20.578,159600.238,0x8A,0x00,True,4,3.18,3.75,-0.53
12:54:50.578,12:54:50.578,159630.238,0x8A,0x00,True,4,3.16,3.8,-0.45
12:55:20.578,12:55:20.578,159660.238,0x8A,0x00,True,4,3.16,3.8,-0.5
12:55:50.583,12:55:50.583,159690.243,0x8A,0x00,True,4,3.17,3.76,-0.53
12:56:20.577,12:56:20.577,159720.237,0x8A,0x00,True,4,3.18,3.77,-0.45
12:56:50.586,12:56:50.586,159750.246,0x8A,0x00,True,5,3.2,3.81,-0.5
12:57:20.588,12:57:20.588,159780.248,0x8A,0x00,True,4,3.15,3.76,-0.48
12:57:50.583,12:57:50.583,159810.243,0x8A,0x00,True,4,3.15,3.78,-0.45
12:58:20.596,12:58:20.596,159840.256,0x8A,0x00,True,4,3.2,3.8,-0.5
12:58:50.573,12:58:50.573,159870.233,0x8A,0x00,True,4,3.17,3.79,-0.46
12:59:20.602,12:59:20.602,159900.262,0x8A,0x00,True,4,3.15,3.78,-0.45
12:59:50.588,12:59:50.588,159930.248,0x8A,0x00,True,4,3.18,3.8,-0.47
13:00:20.598,13:00:20.598,159960.258,0x8A,0x00,True,4,3.15,3.77,-0.47
13:00:50.583,13:00:50.583,159990.243,0x8A,0x00,True,4,3.15,3.77,-0.45
13:01:20.608,13:01:20.608,160020.268,0x8A,0x00,True,4,3.19,3.8,-0.49
13:01:50.598,13:01:50.598,160050.258,0x8A,0x00,True,4,3.19,3.79,-0.5
13:02:20.613,13:02:20.613,160080.273,0x8A,0x00,True,5,3.17,3.82,-0.52
13:02:50.603,13:02:50.603,160110.263,0x8A,0x00,True,4,3.16,3.78,-0.45
13:03:20.623,13:03:20.623,160140.283,0x8A,0x00,True,4,3.17,3.78,-0.51
13:03:50.618,13:03:50.618,160170.278,0x8A,0x00,True,4,3.19,3.78,-0.46
13:04:20.638,13:04:20.638,160200.298,0x8A,0x00,True,4,3.17,3.74,-0.5
