时间戳,绝对时间,相对时间(s),功能码,参数,校验通过,Roll,Pitch,Yaw,MagDisturb,Temp
19:39:24.744,19:39:24.744,11104.404,0x82,0x00,True,2.14,-4.44,99.33,0,37.8
19:39:54.731,19:39:54.731,11134.391,0x82,0x00,True,2.15,-4.41,99.36,0,37.83
19:40:24.705,19:40:24.705,11164.365,0x82,0x00,True,2.14,-4.46,99.33,0,37.77
19:40:54.700,19:40:54.700,11194.36,0x82,0x00,True,2.15,-4.42,99.4,0,37.79
19:41:24.675,19:41:24.675,11224.335,0x82,0x00,True,2.13,-4.45,99.38,0,37.83
19:41:54.670,19:41:54.670,11254.33,0x82,0x00,True,2.14,-4.43,99.38,0,37.74
19:42:24.660,19:42:24.660,11284.32,0x82,0x00,True,2.14,-4.44,99.37,0,37.68
19:42:54.645,19:42:54.645,11314.305,0x82,0x00,True,2.14,-4.44,99.4,0,37.74
19:43:24.640,19:43:24.640,11344.3,0x82,0x00,True,2.13,-4.43,99.4,0,37.7
19:43:54.620,19:43:54.620,11374.28,0x82,0x00,True,2.14,-4.44,99.42,0,37.62
19:44:24.590,19:44:24.590,11404.25,0x82,0x00,True,2.13,-4.42,99.44,0,37.58
19:44:54.590,19:44:54.590,11434.25,0x82,0x00,True,2.12,-4.42,99.44,0,37.55
19:45:24.580,19:45:24.580,11464.24,0x82,0x00,True,2.14,-4.42,99.4,0,37.55
19:45:54.570,19:45:54.570,11494.23,0x82,0x00,True,2.13,-4.44,99.42,0,37.59
19:46:24.555,19:46:24.555,11524.215,0x82,0x00,True,2.14,-4.45,99.4,0,37.56
19:46:54.545,19:46:54.545,11554.205,0x82,0x00,True,2.14,-4.45,99.36,0,37.56
19:47:24.520,19:47:24.520,11584.18,0x82,0x00,True,2.13,-4.43,99.37,0,37.43
19:47:54.505,19:47:54.505,11614.165,0x82,0x00,True,2.13,-4.45,99.33,0,37.45
19:48:24.508,19:48:24.508,11644.168,0x82,0x00,True,2.14,-4.43,99.37,0,37.39
19:48:54.494,19:48:54.494,11674.154,0x82,0x00,True,2.13,-4.43,99.39,0,37.38
19:49:24.479,19:49:24.479,11704.139,0x82,0x00,True,2.13,-4.46,99.38,0,37.46
19:49:54.465,19:49:54.465,11734.125,0x82,0x00,True,2.14,-4.43,99.37,0,37.5
19:50:24.444,19:50:24.444,11764.104,0x82,0x00,True,2.13,-4.43,99.38,0,37.39
19:50:54.420,19:50:54.420,11794.08,0x82,0x00,True,2.13,-4.43,99.38,0,37.4
19:51:24.425,19:51:24.425,11824.085,0x82,0x00,True,2.12,-4.43,99.4,0,37.29
19:51:54.410,19:51:54.410,11854.07,0x82,0x00,True,2.14,-4.46,99.4,0,37.37
19:52:24.375,19:52:24.375,11884.035,0x82,0x00,True,2.16,-4.42,99.39,0,37.26
19:52:54.375,19:52:54.375,11914.035,0x82,0x00,True,2.14,-4.41,99.39,0,37.37
19:53:24.340,19:53:24.340,11944.0,0x82,0x00,True,2.15,-4.41,99.39,0,37.29
19:53:54.335,19:53:54.335,11973.995,0x82,0x00,True,2.14,-4.4,99.41,0,37.24
19:54:24.314,19:54:24.314,12003.974,0x82,0x00,True,2.14,-4.41,99.41,0,37.32
19:54:54.305,19:54:54.305,12033.965,0x82,0x00,True,2.13,-4.38,99.42,0,37.21
19:55:24.271,19:55:24.271,12063.931,0x82,0x00,True,2.14,-4.43,99.42,0,37.32
19:55:54.250,19:55:54.250,12093.91,0x82,0x00,True,2.13,-4.43,99.41,0,37.19
19:56:24.255,19:56:24.255,12123.915,0x82,0x00,True,2.14,-4.45,99.44,0,37.27
19:56:54.225,19:56:54.225,12153.885,0x82,0x00,True,2.14,-4.42,99.36,0,37.27
19:57:24.220,19:57:24.220,12183.88,0x82,0x00,True,2.13,-4.41,99.37,0,37.17
19:57:54.185,19:57:54.185,12213.845,0x82,0x00,True,2.12,-4.42,99.36,0,37.16
19:58:24.193,19:58:24.193,12243.853,0x82,0x00,True,2.14,-4.41,99.35,0,37.19
19:59:24.155,19:59:24.155,12303.815,0x82,0x00,True,2.13,-4.44,99.37,0,37.25
19:59:24.155,19:59:24.155,12303.815,0x82,0x00,True,2.14,-4.45,97.71,0,37.05
19:59:54.122,19:59:54.122,12333.782,0x82,0x00,True,2.13,-4.45,97.71,0,37.18
20:00:24.098,20:00:24.098,12363.758,0x82,0x00,True,2.14,-4.45,97.7,0,37.13
20:00:54.098,20:00:54.098,12393.758,0x82,0x00,True,2.13,-4.44,97.7,0,37.18
20:01:24.082,20:01:24.082,12423.742,0x82,0x00,True,2.14,-4.42,97.7,0,37.25
20:01:54.067,20:01:54.067,12453.727,0x82,0x00,True,2.14,-4.45,97.7,0,37.13
20:02:24.037,20:02:24.037,12483.697,0x82,0x00,True,2.14,-4.46,97.7,0,37.08
20:02:54.043,20:02:54.043,12513.703,0x82,0x00,True,2.13,-4.46,97.7,0,37.17
20:03:24.018,20:03:24.018,12543.678,0x82,0x00,True,2.13,-4.44,97.67,0,37.19
20:03:53.997,20:03:53.997,12573.657,0x82,0x00,True,2.14,-4.43,97.67,0,37.0
20:04:23.987,20:04:23.987,12603.647,0x82,0x00,True,2.14,-4.43,97.7,0,37.15
20:04:53.962,20:04:53.962,12633.622,0x82,0x00,True,2.13,-4.44,97.7,0,37.12
20:05:23.957,20:05:23.957,12663.617,0x82,0x00,True,2.14,-4.42,97.7,0,37.17
20:05:53.927,20:05:53.927,12693.587,0x82,0x00,True,2.13,-4.43,97.67,0,37.13
20:06:23.917,20:06:23.917,12723.577,0x82,0x00,True,2.14,-4.45,97.68,0,37.16
20:06:53.907,20:06:53.907,12753.567,0x82,0x00,True,2.14,-4.44,97.68,0,37.23
20:07:23.887,20:07:23.887,12783.547,0x82,0x00,True,2.13,-4.46,97.72,0,37.17
20:07:53.862,20:07:53.862,12813.522,0x82,0x00,True,2.14,-4.43,97.7,0,37.04
20:08:23.857,20:08:23.857,12843.517,0x82,0x00,True,2.15,-4.42,97.66,0,37.04
20:08:53.842,20:08:53.842,12873.502,0x82,0x00,True,2.13,-4.46,97.67,0,37.12
20:09:23.836,20:09:23.836,12903.496,0x82,0x00,True,2.13,-4.43,97.67,0,37.09
20:09:53.802,20:09:53.802,12933.462,0x82,0x00,True,2.13,-4.42,97.71,0,37.1
20:10:23.802,20:10:23.802,12963.462,0x82,0x00,True,2.13,-4.45,97.67,0,37.12
20:10:53.790,20:10:53.790,12993.45,0x82,0x00,True,2.15,-4.42,97.68,0,37.05
20:11:23.768,20:11:23.768,13023.428,0x82,0x00,True,2.15,-4.43,97.68,0,37.07
20:11:53.752,20:11:53.752,13053.412,0x82,0x00,True,2.14,-4.42,97.68,0,37.09
20:12:23.747,20:12:23.747,13083.407,0x82,0x00,True,2.13,-4.44,97.67,0,36.94
20:12:53.727,20:12:53.727,13113.387,0x82,0x00,True,2.13,-4.42,97.68,0,37.03
20:13:23.707,20:13:23.707,13143.367,0x82,0x00,True,2.13,-4.43,97.67,0,36.96
20:13:53.702,20:13:53.702,13173.362,0x82,0x00,True,2.13,-4.4,97.67,0,37.04
20:14:23.687,20:14:23.687,13203.347,0x82,0x00,True,2.13,-4.42,97.7,0,36.97
20:14:53.678,20:14:53.678,13233.338,0x82,0x00,True,2.14,-4.45,97.66,0,37.0
20:15:23.662,20:15:23.662,13263.322,0x82,0x00,True,2.14,-4.34,97.65,0,36.93
20:15:53.638,20:15:53.638,13293.298,0x82,0x00,True,2.14,-4.4,97.71,0,36.9
20:16:23.638,20:16:23.638,13323.298,0x82,0x00,True,2.13,-4.43,97.7,0,37.01
20:16:53.617,20:16:53.617,13353.277,0x82,0x00,True,2.14,-4.44,97.71,0,37.0
20:17:23.607,20:17:23.607,13383.267,0x82,0x00,True,2.15,-4.43,97.69,0,36.86
20:17:53.587,20:17:53.587,13413.247,0x82,0x00,True,2.15,-4.44,97.68,0,36.98
20:18:23.577,20:18:23.577,13443.237,0x82,0x00,True,2.14,-4.45,97.68,0,36.91
20:18:53.558,20:18:53.558,13473.218,0x82,0x00,True,2.13,-4.42,97.72,0,36.97
20:19:23.532,20:19:23.532,13503.192,0x82,0x00,True,2.13,-4.45,97.74,0,36.9
20:19:53.527,20:19:53.527,13533.187,0x82,0x00,True,2.14,-4.4,97.73,0,36.9
20:20:23.508,20:20:23.508,13563.168,0x82,0x00,True,2.13,-4.44,97.71,0,36.89
20:20:53.482,20:20:53.482,13593.142,0x82,0x00,True,2.14,-4.42,97.69,0,36.86
20:21:23.467,20:21:23.467,13623.127,0x82,0x00,True,2.14,-4.41,97.68,0,36.89
20:21:53.462,20:21:53.462,13653.122,0x82,0x00,True,2.14,-4.43,97.67,0,36.86
20:22:23.447,20:22:23.447,13683.107,0x82,0x00,True,2.13,-4.43,97.71,0,36.92
20:22:53.433,20:22:53.433,13713.093,0x82,0x00,True,2.13,-4.42,97.71,0,36.84
20:23:23.417,20:23:23.417,13743.077,0x82,0x00,True,2.13,-4.43,97.73,0,36.86
20:23:53.402,20:23:53.402,13773.062,0x82,0x00,True,2.13,-4.45,97.71,0,36.81
20:24:23.382,20:24:23.382,13803.042,0x82,0x00,True,2.13,-4.43,97.7,0,36.79
20:24:53.367,20:24:53.367,13833.027,0x82,0x00,True,2.14,-4.41,97.71,0,36.66
20:25:23.348,20:25:23.348,13863.008,0x82,0x00,True,2.15,-4.43,97.72,0,36.79
20:25:53.322,20:25:53.322,13892.982,0x82,0x00,True,2.12,-4.44,97.75,0,36.88
20:26:23.312,20:26:23.312,13922.972,0x82,0x00,True,2.14,-4.45,97.72,0,36.89
20:26:53.297,20:26:53.297,13952.957,0x82,0x00,True,2.13,-4.42,97.7,0,36.78
20:27:23.282,20:27:23.282,13982.942,0x82,0x00,True,2.13,-4.43,97.75,0,36.84
20:27:53.252,20:27:53.252,14012.912,0x82,0x00,True,2.14,-4.44,97.77,0,36.88
20:28:23.237,20:28:23.237,14042.897,0x82,0x00,True,2.14,-4.43,97.73,0,36.91
20:28:53.228,20:28:53.228,14072.888,0x82,0x00,True,2.12,-4.43,97.71,0,36.74
20:29:23.223,20:29:23.223,14102.883,0x82,0x00,True,2.13,-4.41,97.73,0,36.76
20:29:53.213,20:29:53.213,14132.873,0x82,0x00,True,2.13,-4.42,97.71,0,36.77
20:30:23.192,20:30:23.192,14162.852,0x82,0x00,True,2.14,-4.42,97.71,0,36.86
20:30:53.162,20:30:53.162,14192.822,0x82,0x00,True,2.13,-4.38,97.75,0,36.73
20:31:23.143,20:31:23.143,14222.803,0x82,0x00,True,2.14,-4.44,97.74,0,36.85
20:31:53.138,20:31:53.138,14252.798,0x82,0x00,True,2.13,-4.44,97.8,0,36.94
20:32:23.123,20:32:23.123,14282.783,0x82,0x00,True,2.13,-4.45,97.78,0,36.85
20:32:53.107,20:32:53.107,14312.767,0x82,0x00,True,2.13,-4.43,97.8,0,36.85
20:33:23.077,20:33:23.077,14342.737,0x82,0x00,True,2.14,-4.44,97.78,0,36.8
20:33:53.077,20:33:53.077,14372.737,0x82,0x00,True,2.14,-4.44,97.78,0,36.79
20:34:23.061,20:34:23.061,14402.721,0x82,0x00,True,2.13,-4.38,97.77,0,36.68
20:34:53.042,20:34:53.042,14432.702,0x82,0x00,True,2.15,-4.42,97.77,0,36.85
20:35:23.027,20:35:23.027,14462.687,0x82,0x00,True,2.15,-4.42,97.8,0,36.76
20:35:53.018,20:35:53.018,14492.678,0x82,0x00,True,2.14,-4.44,97.79,0,36.75
20:36:23.002,20:36:23.002,14522.662,0x82,0x00,True,2.12,-4.4,97.8,0,36.69
20:36:52.981,20:36:52.981,14552.641,0x82,0x00,True,2.13,-4.45,97.83,0,36.84
20:37:22.973,20:37:22.973,14582.633,0x82,0x00,True,2.13,-4.43,97.78,0,36.82
20:37:52.957,20:37:52.957,14612.617,0x82,0x00,True,2.14,-4.39,97.82,0,36.75
20:38:22.947,20:38:22.947,14642.607,0x82,0x00,True,2.14,-4.4,97.81,0,36.69
20:38:52.917,20:38:52.917,14672.577,0x82,0x00,True,2.14,-4.39,97.78,0,36.77
20:39:22.897,20:39:22.897,14702.557,0x82,0x00,True,2.14,-4.42,97.79,0,36.72
20:39:52.897,20:39:52.897,14732.557,0x82,0x00,True,2.13,-4.43,97.81,0,36.78
20:40:22.888,20:40:22.888,14762.548,0x82,0x00,True,2.13,-4.44,97.84,0,36.79
20:40:52.872,20:40:52.872,14792.532,0x82,0x00,True,2.13,-4.4,97.84,0,36.8
20:41:22.857,20:41:22.857,14822.517,0x82,0x00,True,2.14,-4.42,97.86,0,36.74
20:41:52.832,20:41:52.832,14852.492,0x82,0x00,True,2.14,-4.42,97.84,0,36.75
20:42:22.830,20:42:22.830,14882.49,0x82,0x00,True,2.14,-4.41,97.83,0,36.73
20:42:52.802,20:42:52.802,14912.462,0x82,0x00,True,2.14,-4.4,97.84,0,36.64
20:43:22.782,20:43:22.782,14942.442,0x82,0x00,True,2.13,-4.43,97.86,0,36.76
20:43:52.763,20:43:52.763,14972.423,0x82,0x00,True,2.12,-4.44,97.84,0,36.79
20:44:22.747,20:44:22.747,15002.407,0x82,0x00,True,2.14,-4.44,97.87,0,36.77
20:44:52.742,20:44:52.742,15032.402,0x82,0x00,True,2.12,-4.4,97.87,0,36.66
20:45:22.728,20:45:22.728,15062.388,0x82,0x00,True,2.13,-4.4,97.84,0,36.76
20:45:52.697,20:45:52.697,15092.357,0x82,0x00,True,2.13,-4.41,97.85,0,36.69
20:46:22.687,20:46:22.687,15122.347,0x82,0x00,True,2.12,-4.45,97.87,0,36.76
20:46:52.667,20:46:52.667,15152.327,0x82,0x00,True,2.14,-4.43,97.84,0,36.66
20:47:22.642,20:47:22.642,15182.302,0x82,0x00,True,2.12,-4.44,97.84,0,36.66
20:47:52.643,20:47:52.643,15212.303,0x82,0x00,True,2.13,-4.43,97.86,0,36.7
20:48:22.617,20:48:22.617,15242.277,0x82,0x00,True,2.12,-4.42,97.85,0,36.69
20:48:52.611,20:48:52.611,15272.271,0x82,0x00,True,2.13,-4.44,97.9,0,36.73
20:49:22.577,20:49:22.577,15302.237,0x82,0x00,True,2.13,-4.41,97.87,0,36.73
20:49:52.558,20:49:52.558,15332.218,0x82,0x00,True,2.13,-4.4,97.91,0,36.66
20:50:22.552,20:50:22.552,15362.212,0x82,0x00,True,2.13,-4.39,97.89,0,36.73
20:50:52.522,20:50:52.522,15392.182,0x82,0x00,True,2.13,-4.44,97.88,0,36.84
20:51:22.503,20:51:22.503,15422.163,0x82,0x00,True,2.12,-4.44,97.9,0,36.89
20:51:52.497,20:51:52.497,15452.157,0x82,0x00,True,2.13,-4.43,97.9,0,36.76
20:52:22.478,20:52:22.478,15482.138,0x82,0x00,True,2.14,-4.43,97.92,0,36.76
20:52:52.479,20:52:52.479,15512.139,0x82,0x00,True,2.14,-4.43,97.89,0,36.83
20:53:22.457,20:53:22.457,15542.117,0x82,0x00,True,2.14,-4.45,97.94,0,36.95
20:53:52.447,20:53:52.447,15572.107,0x82,0x00,True,2.14,-4.43,97.92,0,36.85
20:54:22.419,20:54:22.419,15602.079,0x82,0x00,True,2.14,-4.38,97.9,0,36.8
20:54:52.413,20:54:52.413,15632.073,0x82,0x00,True,2.13,-4.43,97.9,0,36.92
20:55:22.397,20:55:22.397,15662.057,0x82,0x00,True,2.13,-4.42,97.97,0,36.86
20:55:52.393,20:55:52.393,15692.053,0x82,0x00,True,2.13,-4.4,97.96,0,36.85
20:56:22.365,20:56:22.365,15722.025,0x82,0x00,True,2.13,-4.42,98.02,0,36.97
20:56:52.342,20:56:52.342,15752.002,0x82,0x00,True,2.13,-4.42,98.01,0,36.97
20:57:22.343,20:57:22.343,15782.003,0x82,0x00,True,2.13,-4.44,98.03,0,37.03
20:57:52.332,20:57:52.332,15811.992,0x82,0x00,True,2.13,-4.44,98.03,0,37.02
20:58:22.312,20:58:22.312,15841.972,0x82,0x00,True,2.14,-4.42,98.06,0,37.05
20:58:52.303,20:58:52.303,15871.963,0x82,0x00,True,2.13,-4.43,98.02,0,37.03
20:59:22.272,20:59:22.272,15901.932,0x82,0x00,True,2.13,-4.42,98.03,0,37.12
20:59:52.272,20:59:52.272,15931.932,0x82,0x00,True,2.13,-4.44,98.02,0,37.12
21:00:22.247,21:00:22.247,15961.907,0x82,0x00,True,2.14,-4.41,98.03,0,37.06
21:00:52.245,21:00:52.245,15991.905,0x82,0x00,True,2.12,-4.41,98.02,0,37.0
21:01:22.232,21:01:22.232,16021.892,0x82,0x00,True,2.14,-4.43,97.99,0,37.13
21:01:52.215,21:01:52.215,16051.875,0x82,0x00,True,2.14,-4.43,98.02,0,37.03
21:02:22.202,21:02:22.202,16081.862,0x82,0x00,True,2.12,-4.46,98.02,0,37.09
21:02:52.183,21:02:52.183,16111.843,0x82,0x00,True,2.13,-4.39,98.04,0,36.99
21:03:22.178,21:03:22.178,16141.838,0x82,0x00,True,2.12,-4.42,98.02,0,37.08
21:03:52.162,21:03:52.162,16171.822,0x82,0x00,True,2.13,-4.42,98.01,0,36.97
21:04:22.152,21:04:22.152,16201.812,0x82,0x00,True,2.13,-4.43,97.98,0,37.07
21:04:52.122,21:04:52.122,16231.782,0x82,0x00,True,2.12,-4.46,97.97,0,37.16
21:05:22.107,21:05:22.107,16261.767,0x82,0x00,True,2.13,-4.43,97.97,0,37.09
21:05:52.103,21:05:52.103,16291.763,0x82,0x00,True,2.14,-4.41,97.99,0,37.12
21:06:22.097,21:06:22.097,16321.757,0x82,0x00,True,2.13,-4.41,98.0,0,37.13
21:06:52.082,21:06:52.082,16351.742,0x82,0x00,True,2.14,-4.42,98.01,0,37.18
21:07:22.075,21:07:22.075,16381.735,0x82,0x00,True,2.14,-4.41,98.03,0,37.19
21:07:52.043,21:07:52.043,16411.703,0x82,0x00,True,2.13,-4.42,98.03,0,37.17
21:08:22.022,21:08:22.022,16441.682,0x82,0x00,True,2.14,-4.43,98.01,0,37.14
21:08:52.018,21:08:52.018,16471.678,0x82,0x00,True,2.13,-4.43,98.03,0,37.3
21:09:22.002,21:09:22.002,16501.662,0x82,0x00,True,2.13,-4.42,98.03,0,37.29
21:09:51.998,21:09:51.998,16531.658,0x82,0x00,True,2.13,-4.42,98.04,0,37.3
21:10:21.992,21:10:21.992,16561.652,0x82,0x00,True,2.14,-4.42,98.06,0,37.23
21:10:51.985,21:10:51.985,16591.645,0x82,0x00,True,2.13,-4.44,98.05,0,37.31
21:11:21.952,21:11:21.952,16621.612,0x82,0x00,True,2.12,-4.45,98.11,0,37.25
21:11:51.937,21:11:51.937,16651.597,0x82,0x00,True,2.12,-4.43,98.11,0,37.32
21:12:21.933,21:12:21.933,16681.593,0x82,0x00,True,2.13,-4.45,98.13,0,37.3
21:12:51.922,21:12:51.922,16711.582,0x82,0x00,True,2.13,-4.4,98.14,0,37.28
21:13:21.902,21:13:21.902,16741.562,0x82,0x00,True,2.14,-4.43,98.1,0,37.4
21:13:51.877,21:13:51.877,16771.537,0x82,0x00,True,2.12,-4.44,98.15,0,37.36
21:14:21.868,21:14:21.868,16801.528,0x82,0x00,True,2.13,-4.44,98.11,0,37.37
21:14:51.857,21:14:51.857,16831.517,0x82,0x00,True,2.14,-4.42,98.13,0,37.28
21:15:21.848,21:15:21.848,16861.508,0x82,0x00,True,2.13,-4.43,98.13,0,37.32
21:15:51.832,21:15:51.832,16891.492,0x82,0x00,True,2.13,-4.45,98.14,0,37.38
21:16:21.808,21:16:21.808,16921.468,0x82,0x00,True,2.13,-4.42,98.13,0,37.5
21:16:51.802,21:16:51.802,16951.462,0x82,0x00,True,2.13,-4.41,98.12,0,37.5
21:17:21.782,21:17:21.782,16981.442,0x82,0x00,True,2.12,-4.4,98.14,0,37.62
21:17:51.757,21:17:51.757,17011.417,0x82,0x00,True,2.13,-4.4,98.12,0,37.44
21:18:21.752,21:18:21.752,17041.412,0x82,0x00,True,2.14,-4.43,98.08,0,37.5
21:18:51.732,21:18:51.732,17071.392,0x82,0x00,True,2.14,-4.43,98.11,0,37.45
21:19:21.728,21:19:21.728,17101.388,0x82,0x00,True,2.12,-4.44,98.13,0,37.53
21:19:51.692,21:19:51.692,17131.352,0x82,0x00,True,2.14,-4.42,98.12,0,37.49
21:20:21.677,21:20:21.677,17161.337,0x82,0x00,True,2.13,-4.45,98.13,0,37.45
21:20:51.678,21:20:51.678,17191.338,0x82,0x00,True,2.14,-4.42,98.17,0,37.46
21:21:21.668,21:21:21.668,17221.328,0x82,0x00,True,2.13,-4.43,98.13,0,37.52
21:21:51.652,21:21:51.652,17251.312,0x82,0x00,True,2.13,-4.44,98.15,0,37.51
21:22:21.641,21:22:21.641,17281.301,0x82,0x00,True,2.13,-4.45,98.16,0,37.41
21:22:51.622,21:22:51.622,17311.282,0x82,0x00,True,2.13,-4.44,98.14,0,37.43
21:23:21.607,21:23:21.607,17341.267,0x82,0x00,True,2.14,-4.44,98.1,0,37.47
21:23:51.598,21:23:51.598,17371.258,0x82,0x00,True,2.12,-4.46,98.08,0,37.48
21:24:21.582,21:24:21.582,17401.242,0x82,0x00,True,2.13,-4.43,98.12,0,37.56
21:24:51.562,21:24:51.562,17431.222,0x82,0x00,True,2.13,-4.45,98.12,0,37.52
21:25:21.542,21:25:21.542,17461.202,0x82,0x00,True,2.13,-4.44,98.14,0,37.54
21:25:51.538,21:25:51.538,17491.198,0x82,0x00,True,2.13,-4.45,98.11,0,37.53
21:26:21.532,21:26:21.532,17521.192,0x82,0x00,True,2.14,-4.44,98.11,0,37.48
21:26:51.518,21:26:51.518,17551.178,0x82,0x00,True,2.14,-4.45,98.1,0,37.48
21:27:21.500,21:27:21.500,17581.16,0x82,0x00,True,2.14,-4.44,98.09,0,37.5
21:27:51.492,21:27:51.492,17611.152,0x82,0x00,True,2.13,-4.44,98.09,0,37.49
21:28:21.468,21:28:21.468,17641.128,0x82,0x00,True,2.14,-4.43,98.09,0,37.47
21:28:51.462,21:28:51.462,17671.122,0x82,0x00,True,2.12,-4.45,98.11,0,37.43
21:29:21.457,21:29:21.457,17701.117,0x82,0x00,True,2.14,-4.44,98.12,0,37.5
21:29:51.447,21:29:51.447,17731.107,0x82,0x00,True,2.12,-4.46,98.14,0,37.5
21:30:21.433,21:30:21.433,17761.093,0x82,0x00,True,2.14,-4.45,98.13,0,37.49
21:30:51.423,21:30:51.423,17791.083,0x82,0x00,True,2.13,-4.47,98.13,0,37.49
21:31:21.417,21:31:21.417,17821.077,0x82,0x00,True,2.14,-4.46,98.13,0,37.42
21:31:51.387,21:31:51.387,17851.047,0x82,0x00,True,2.12,-4.42,98.12,0,37.53
21:32:21.383,21:32:21.383,17881.043,0x82,0x00,True,2.13,-4.46,98.13,0,37.49
21:32:51.372,21:32:51.372,17911.032,0x82,0x00,True,2.14,-4.44,98.14,0,37.33
21:33:21.362,21:33:21.362,17941.022,0x82,0x00,True,2.12,-4.45,98.14,0,37.45
21:33:51.348,21:33:51.348,17971.008,0x82,0x00,True,2.13,-4.44,98.09,0,37.42
21:34:21.332,21:34:21.332,18000.992,0x82,0x00,True,2.13,-4.46,98.12,0,37.53
21:34:51.322,21:34:51.322,18030.982,0x82,0x00,True,2.12,-4.46,98.14,0,37.53
21:35:21.303,21:35:21.303,18060.963,0x82,0x00,True,2.13,-4.45,98.15,0,37.53
21:35:51.288,21:35:51.288,18090.948,0x82,0x00,True,2.12,-4.45,98.17,0,37.53
21:36:21.282,21:36:21.282,18120.942,0x82,0x00,True,2.13,-4.44,98.15,0,37.56
21:36:51.272,21:36:51.272,18150.932,0x82,0x00,True,2.14,-4.45,98.18,0,37.54
21:37:21.258,21:37:21.258,18180.918,0x82,0x00,True,2.12,-4.44,98.16,0,37.66
21:37:51.237,21:37:51.237,18210.897,0x82,0x00,True,2.12,-4.44,98.21,0,37.54
21:38:21.218,21:38:21.218,18240.878,0x82,0x00,True,2.12,-4.45,98.23,0,37.62
21:38:51.217,21:38:51.217,18270.877,0x82,0x00,True,2.12,-4.45,98.24,0,37.64
21:39:21.212,21:39:21.212,18300.872,0x82,0x00,True,2.13,-4.46,98.21,0,37.71
21:39:51.197,21:39:51.197,18330.857,0x82,0x00,True,2.13,-4.45,98.23,0,37.69
21:40:21.187,21:40:21.187,18360.847,0x82,0x00,True,2.12,-4.45,98.26,0,37.62
21:40:51.172,21:40:51.172,18390.832,0x82,0x00,True,2.12,-4.43,98.22,0,37.59
21:41:21.152,21:41:21.152,18420.812,0x82,0x00,True,2.13,-4.44,98.25,0,37.63
21:41:51.161,21:41:51.161,18450.821,0x82,0x00,True,2.12,-4.46,98.23,0,37.52
21:42:21.138,21:42:21.138,18480.798,0x82,0x00,True,2.15,-4.45,98.26,0,37.54
21:42:51.122,21:42:51.122,18510.782,0x82,0x00,True,2.13,-4.42,98.25,0,37.46
21:43:21.112,21:43:21.112,18540.772,0x82,0x00,True,2.12,-4.45,98.22,0,37.51
21:43:51.098,21:43:51.098,18570.758,0x82,0x00,True,2.12,-4.44,98.21,0,37.62
21:44:21.088,21:44:21.088,18600.748,0x82,0x00,True,2.14,-4.44,98.17,0,37.56
21:44:51.062,21:44:51.062,18630.722,0x82,0x00,True,2.13,-4.41,98.14,0,37.49
21:45:21.058,21:45:21.058,18660.718,0x82,0x00,True,2.13,-4.45,98.15,0,37.54
21:45:51.048,21:45:51.048,18690.708,0x82,0x00,True,2.12,-4.44,98.18,0,37.52
21:46:21.032,21:46:21.032,18720.692,0x82,0x00,True,2.12,-4.43,98.17,0,37.56
21:46:51.022,21:46:51.022,18750.682,0x82,0x00,True,2.12,-4.45,98.24,0,37.62
21:47:20.997,21:47:20.997,18780.657,0x82,0x00,True,2.12,-4.46,98.2,0,37.56
21:47:50.998,21:47:50.998,18810.658,0x82,0x00,True,2.13,-4.43,98.19,0,37.56
21:48:20.978,21:48:20.978,18840.638,0x82,0x00,True,2.13,-4.44,98.21,0,37.56
21:48:50.978,21:48:50.978,18870.638,0x82,0x00,True,2.13,-4.45,98.2,0,37.5
21:49:20.957,21:49:20.957,18900.617,0x82,0x00,True,2.12,-4.43,98.22,0,37.54
21:49:50.933,21:49:50.933,18930.593,0x82,0x00,True,2.12,-4.45,98.23,0,37.52
21:50:20.922,21:50:20.922,18960.582,0x82,0x00,True,2.13,-4.43,98.2,0,37.51
21:50:50.908,21:50:50.908,18990.568,0x82,0x00,True,2.14,-4.44,98.21,0,37.49
21:51:20.897,21:51:20.897,19020.557,0x82,0x00,True,2.13,-4.45,98.22,0,37.57
21:51:50.902,21:51:50.902,19050.562,0x82,0x00,True,2.13,-4.45,98.26,0,37.61
21:52:20.874,21:52:20.874,19080.534,0x82,0x00,True,2.13,-4.43,98.21,0,37.5
21:52:50.867,21:52:50.867,19110.527,0x82,0x00,True,2.12,-4.4,98.21,0,37.48
21:53:20.862,21:53:20.862,19140.522,0x82,0x00,True,2.13,-4.44,98.24,0,37.47
21:53:50.853,21:53:50.853,19170.513,0x82,0x00,True,2.14,-4.44,98.25,0,37.53
21:54:20.827,21:54:20.827,19200.487,0x82,0x00,True,2.12,-4.42,98.19,0,37.52
21:54:50.822,21:54:50.822,19230.482,0x82,0x00,True,2.14,-4.47,98.2,0,37.61
21:55:20.798,21:55:20.798,19260.458,0x82,0x00,True,2.13,-4.45,98.19,0,37.59
21:55:50.787,21:55:50.787,19290.447,0x82,0x00,True,2.14,-4.45,98.23,0,37.59
21:56:20.787,21:56:20.787,19320.447,0x82,0x00,True,2.13,-4.44,98.23,0,37.52
21:56:50.763,21:56:50.763,19350.423,0x82,0x00,True,2.13,-4.45,98.2,0,37.64
21:57:20.758,21:57:20.758,19380.418,0x82,0x00,True,2.13,-4.45,98.23,0,37.56
21:57:50.737,21:57:50.737,19410.397,0x82,0x00,True,2.12,-4.42,98.23,0,37.54
